larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
high,31,balanus_glandula,r_bar,0.07105527348343621
high,31,chthamalus_dalli,r_bar,0.1222502883641503
high,31,limpets,r_bar,-0.005249044864669816
high,31,balanus_glandula,delta_cp,-0.024738473127677185
high,31,chthamalus_dalli,delta_cp,0.11411784002506076
high,31,limpets,delta_cp,0.006465506401886922
high,32,balanus_glandula,delta_0,0.015008531354722576
high,32,chthamalus_dalli,delta_0,-1.1810494972852581e-4
high,32,limpets,delta_0,-0.004645859430110422
high,32,balanus_glandula,delta_c,0.032532360262581106
high,32,chthamalus_dalli,delta_c,0.04543655185070028
high,32,limpets,delta_c,-0.017142924238020663
high,32,balanus_glandula,delta_p,0.014942036848865414
high,32,chthamalus_dalli,delta_p,-9.29037048110759e-5
high,32,limpets,delta_p,-0.0046902586905812615
high,32,balanus_glandula,r_bar,0.013540051131589736
high,32,chthamalus_dalli,r_bar,-0.003785761726506909
high,32,limpets,r_bar,-0.006062198190026402
high,32,balanus_glandula,delta_cp,-0.04894287733457936
high,32,chthamalus_dalli,delta_cp,-0.04901130492266759
high,32,limpets,delta_cp,0.020416844168685944
high,33,balanus_glandula,delta_0,0.014992801551694912
high,33,chthamalus_dalli,delta_0,-1.1776992836531885e-4
high,33,limpets,delta_0,-0.004576785824703
high,33,balanus_glandula,delta_c,7.525646338597536e-4
high,33,chthamalus_dalli,delta_c,0.04243345121217601
high,33,limpets,delta_c,-0.012230883471235465
high,33,balanus_glandula,delta_p,0.016066117777483013
high,33,chthamalus_dalli,delta_p,-9.542516054628081e-5
high,33,limpets,delta_p,-0.00461394427266526
high,33,balanus_glandula,r_bar,0.024628346629652853
high,33,chthamalus_dalli,r_bar,0.13721779917616117
high,33,limpets,r_bar,-0.07855808740442416
high,33,balanus_glandula,delta_cp,-0.007183137333384826
high,33,chthamalus_dalli,delta_cp,0.09499754305289676
high,33,limpets,delta_cp,-0.057136473835820434
high,34,balanus_glandula,delta_0,0.015477050377436852
high,34,chthamalus_dalli,delta_0,-1.1862445535493205e-4
high,34,limpets,delta_0,-0.004461101873960205
high,34,balanus_glandula,delta_c,0.03290253055951187
high,34,chthamalus_dalli,delta_c,0.14810703557504978
high,34,limpets,delta_c,-0.01378741634608427
high,34,balanus_glandula,delta_p,0.014799969803962698
high,34,chthamalus_dalli,delta_p,-9.640498146312737e-5
high,34,limpets,delta_p,-0.004476147407369346
high,34,balanus_glandula,r_bar,0.031198173579531696
high,34,chthamalus_dalli,r_bar,0.06881472994646498
high,34,limpets,r_bar,-0.0460174521618778
high,34,balanus_glandula,delta_cp,-0.03198137716137972
high,34,chthamalus_dalli,delta_cp,-0.07907727619176674
high,34,limpets,delta_cp,-0.023292786534463983
high,35,balanus_glandula,delta_0,0.014830496185322506
high,35,chthamalus_dalli,delta_0,-1.175299652124151e-4
high,35,limpets,delta_0,-0.004442221708785499
high,35,balanus_glandula,delta_c,0.010202436762535072
high,35,chthamalus_dalli,delta_c,0.00826920761616079
high,35,limpets,delta_c,-0.005476738536644765
high,35,balanus_glandula,delta_p,0.013106075680592522
high,35,chthamalus_dalli,delta_p,-9.246674954344059e-5
high,35,limpets,delta_p,-0.00442063528583303
high,35,balanus_glandula,r_bar,0.07463846866189572
high,35,chthamalus_dalli,r_bar,0.28492803908185427
